LID,Year,lon,lat,PD,ED,LSI,AWMSI,AI,CONTAG,SHDI,FP,GP,WP,FVC,ECV,BP,POP,GDP,UEI,LST,Coupling_Coordination_Level,WS,Tair,SRAD,RH,PRE
P129,2023,735967.2035,3837943.56,8.4016,40.9578,2.625,1.5227,75,59.6115,0.3536,0.016447097,0,0.088607577,0.733274996,0.074560245,0.219722077,448,18.04177856,0.814634448,36.53808969,4,3.433917522,301.7197876,333.2567139,41.06301498,0
P130,2023,720787.2035,3813103.56,16.8032,69.9433,3.8,1.7755,51.7241,57.3896,0.3171,0.094648932,0.001890359,0,0.723661482,0.062104759,0.203896022,784,8.701534271,0.916359467,39.0227589,4,3.265002251,301.2175903,344.6912537,43.63825607,0
P131,2023,720787.2035,3869683.56,8.4016,28.9855,2.4,1.5,63.1579,76.6585,0.1846,0.04254204,0.004734857,0,0.732428551,0.113632974,0.021684025,198,1.018948674,0,40.98931994,3,3.55995822,302.3701172,326.8025208,38.59381866,0
P132,2023,670417.2035,3815863.56,2.1004,61.1216,2,2,95.122,56.9058,0.3378,0.792605863,0.097209326,0,0.839790106,0.077279111,0,41,0.777928412,0,31.06253283,2,3.769446373,301.1990967,370.6696167,43.82854462,0
P133,2023,722167.2035,3872443.56,2.1004,18.2735,1.4737,1.4737,94.1935,58.96,0.447,0,0,0.163743567,0.623908341,0.050807646,0.286507191,58,0.654432535,-2.149681099,39.01744792,4,3.553272486,302.4078674,330.1018982,38.92915344,0
P134,2023,710437.2035,3838633.56,6.3012,13.8626,1.8333,1.3,50,89.3517,0.0784,0.015122873,0,0,0.600024045,0.049162681,0.241709277,326,1.565456629,1.378164216,42.58992146,4,3.382125854,301.3946838,340.5986938,39.46585083,0
P135,2023,698017.2035,3800683.56,27.3052,74.9842,4.0588,1.7317,57.7236,49.7647,0.3908,0.050138789,0.077027657,0,0.703839898,0.073640534,0.011156606,275,2.481568098,10.25156124,39.0000045,3,3.421829224,300.9715576,353.9291687,36.63663864,0
P136,2023,693877.2035,3802753.56,10.502,73.724,2.9091,1.5794,80.7339,37.2942,0.5354,0.215016792,0.010447842,0,0.78514713,0.058962796,0.147449028,230,1.228982449,0.799994284,36.84972227,4,3.478194952,301.293396,361.0541992,36.30838013,0
P137,2023,711127.2035,3833113.56,23.1044,107.7505,3.7037,1.3951,78.0781,21.7806,0.6412,0.343640792,0,0,0.781382859,0.049281498,0.009451796,121,0.956656635,13.33333333,35.22753093,2,3.337435007,300.9151306,343.6539917,40.54047775,0
P138,2023,728377.2035,3848983.56,0,0,0,0,0,0,0,0,0,0,0.493046463,0.04047209,0.835018956,2112,71.66840363,0.829620589,44.16339146,4,3.484398603,302.6175537,332.3501587,37.78726959,0
P139,2023,765637.2035,3820693.56,0,0,0,0,0,0,0,0,0,0,0.580929995,0.031954104,0.369318493,414,2.907874346,2.408678363,44.18197811,3,3.330737591,301.7338257,327.4931335,44.5203476,0
P140,2023,733207.2035,3810343.56,4.2008,6.9313,1.4,1.2,60,93.271,0.0535,0.011008727,0,0,0.74789238,0.042414848,0.018533507,377,2.501563311,9.928087301,42.88381485,3,3.271543741,301.6259766,339.4872742,44.28572083,0
P141,2023,761497.2035,3846913.56,4.2008,39.6975,3.2,2.9495,35.2941,75.842,0.173,0,0,0.043144833,0.642462194,0.039620351,0.215532591,407,56.37543106,2.465794521,41.90224239,5,3.50829196,302.4535828,344.7906189,39.09554672,0
P142,2023,719407.2035,3855883.56,0,0,0,0,0,0,0,0,0,0,0.667755246,0.04627242,0.359235152,868,58.43456268,0,45.45782828,4,3.504472256,303.0075378,334.0273743,36.85317993,0
P143,2023,664897.2035,3806203.56,2.1004,51.0397,1.7778,1.7778,93.4985,34.5185,0.6348,0,0,0.326870577,0.697782636,0.009019466,0.052959297,127,1.031622529,-0.689287515,35.68200274,3,3.723272562,300.8208313,357.8504944,43.79914856,0
P144,2023,728377.2035,3860023.56,0,0,0,0,0,0,0,0,0,0,0.705839336,0.049787568,0.348565436,522,65.48318481,2.862249688,43.090214,4,3.540576935,302.869812,331.848877,37.36886215,0
P145,2023,710437.2035,3842083.56,0,0,0,0,0,0,0,0,0,0,0.74240756,0.040213053,0.008932819,205,2.672950983,14.67641525,43.02056141,2,3.407034159,301.8914795,336.1239319,38.70861053,0
P146,2023,747007.2035,3859333.56,0,0,0,0,0,0,0,0,0,0,0.553330421,0.043800558,0.595073303,1325,82.38461304,3.196208305,43.14630635,4,3.569458485,302.6574707,333.1588745,37.2591095,0
P147,2023,688357.2035,3840013.56,6.3012,86.9565,2.5641,2.4245,91.516,29.4513,0.5963,0.597489529,0.10920567,0,0.812276006,0.052864025,0.003780718,28,0.749656141,0,33.62270934,2,3.505200386,301.0403137,344.5632629,41.09560776,0
P148,2023,715267.2035,3811723.56,16.8032,75.6144,3.1111,1.7191,82.9851,27.867,0.6425,0.337049055,0,0,0.801408589,0.096702824,0.007561437,92,0.824024975,60,36.072504,2,3.256494522,300.7962036,343.2434082,42.75124359,0
P149,2023,684907.2035,3824833.56,10.502,95.7782,3.5,2.658,80.663,22.4467,0.6582,0.189209811,0.190313994,0,0.747803509,0.030881435,0.009451796,91,0.472335398,0,35.8126752,2,3.646287441,300.4218445,363.6425781,41.93837357,0
P150,2023,745627.2035,3847603.56,0,0,0,0,0,0,0,0,0,0,0.376110464,0.062699058,1,11915,91.30545044,0,47.14793976,4,3.49711442,302.2457275,339.9283752,38.92308426,0
P151,2023,713887.2035,3831733.56,14.7028,103.3396,3.4074,2.1041,80.3625,22.6689,0.64,0.337557723,0.005671078,0,0.756558239,0.052335314,0.007561437,83,3.577051878,0,35.06199695,3,3.334964752,300.9353333,341.7084351,41.20504761,0
P152,2023,693187.2035,3855193.56,0,0,0,0,0,0,0,0,0,0,0.642397046,0.244239185,0.186985343,350,7.436956882,0.842857212,40.96605107,3,3.483421326,302.5075073,330.8951416,39.41564178,0
P32,2023,736342.5551,3869366.671,0,0,0,0,0,0,0,0,0,0.766773759,0,0.004643568,0,0,0,0,23.14159648,1,,,,,
P46,2023,670679.2776,3856403.118,0,0,0,0,0,0,0,0,0,0.923459863,0,0,0.039357398,0,0.650805831,100,20.00352181,3,,,,,
P76,2023,677381.1496,3856415.431,0,0,0,0,0,0,0,0,0,0.89106872,0,0.000580652,0.053876965,54,0.687272489,-17.15431434,20.39905616,3,,,,,
P123,2023,717343.7174,3873091.668,0,0,0,0,0,0,0,0,0,0.063878575,0.420311987,0.055370613,0.805478845,55,0.650805831,5.302712134,35.58202901,3,,,,,
P153,2023,785647.2035,3870373.56,18.9036,62.3819,3.1667,1.4339,69.5312,51.0256,0.4013,0,0.006625216,0.124875748,0.175933197,0.0307684,0.685253323,20,2.495290756,55.45345345,32.62476947,5,3.516131639,303.1936646,320.5878906,34.48880386,0
P154,2023,768393.2934,3815866.808,0,0,0,0,0,0,0,0,0,0,0.700293362,0.039003717,0.537803626,307,0.775145173,3.690074749,45.16509538,3,3.299747944,301.6925354,331.6878662,45.06403351,0
P155,2023,763567.2035,3805513.56,0,0,0,0,0,0,0,0,0,0,0.736346483,0.042088097,0.069053215,132,0.974206805,4.513173575,48.57094656,2,3.248678923,302.1089783,325.0680237,42.47819519,0
P156,2023,737347.2035,3828973.56,2.1004,77.5047,2.6154,2.6154,86,29.602,0.6176,0.31350203,0,0,0.784854531,0.039823552,0.056728693,258,2.970541954,2.431032208,36.22060292,3,3.375463247,301.4953918,335.2531433,42.88409042,0
P157,2023,673177.2035,3827593.56,0,0,0,0,0,0,0,0,0,0,0.730484545,0.041262216,0.087136819,554,1.583502054,0.907124565,44.56448197,2,3.682533026,302.1070557,367.9399109,44.51905823,0
P158,2023,719407.2035,3828283.56,4.2008,6.9313,1.2,1,80,93.2476,0.0535,0,0.009409888,0,0.694552481,0.04670852,0.066621722,483,43.70037842,0,40.65074945,4,3.327724218,300.7427673,342.7123718,42.43865585,0
P159,2023,775297.2035,3840703.56,0,0,0,0,0,0,0,0,0,0,0.628947735,0.047685358,0.624967703,458,6.05317831,0.307117842,43.13335634,3,3.450901985,302.2783203,333.5637207,41.48387146,0
P160,2023,676809.3412,3843403.064,0,0,0,0,0,0,0,0,0,0.099200806,0,0.096187481,0.406792934,705,30.78718567,0.783171744,38.91218018,3,3.439496994,302.6761169,343.123291,43.27682114,0
P161,2023,738037.2035,3831733.56,8.4016,33.3963,2.0714,1.2034,80.7692,66.2969,0.2954,0.087868753,0,0,0.662348032,0.025319114,0.143483581,512,5.969236851,1.89159324,40.23412209,4,3.394456387,301.5492249,334.9293213,42.38647461,0
P162,2023,782197.2035,3860713.56,2.1004,6.9313,1.1667,1.1667,90,91.1931,0.0784,0,0,0.013565942,0.649488389,0.037334251,0.168112824,269,5.160722256,0,39.74728197,4,3.510589361,303.0586853,328.4280701,35.90607071,0
P163,2023,729757.2035,3810343.56,2.1004,1.8904,1,1,0,98.2058,0.0137,0.001371382,0,0,0.73805511,0.055074937,0.316334681,604,3.518802166,1.050443124,44.00787273,4,3.269767046,301.4760132,342.4932861,44.24005508,0
P164,2023,761497.2035,3823453.56,0,0,0,0,0,0,0,0,0,0,0.545225143,0.019709787,0.890979879,639,46.4927063,2.107108648,46.80408569,4,3.348008633,301.7286072,328.20224,43.959095,0
P165,2023,660757.2035,3808273.56,0,0,0,0,0,0,0,0,0,0,0.72662729,0.014541602,0.13092977,342,0.988861978,0.905498433,40.58004409,2,3.755514145,300.4638672,356.8320618,45.63792419,0
P166,2023,742867.2035,3808273.56,0,0,0,0,0,0,0,0,0,0,0.847251117,0.026426049,0.371285058,375,5.438858986,1.923625396,46.38925725,3,3.264910936,302.1103821,331.3737488,43.73076248,0
P167,2023,722857.2035,3835873.56,25.2048,52.2999,3.75,1.3226,34,69.2045,0.2231,0.053722636,0.00141329,0,0.691661835,0.095303729,0,185,10.40637684,0,37.45566794,3,3.401041985,301.688385,334.5088806,40.74525833,0
P168,2023,780423.2759,3821684.855,0,0,0,0,0,0,0,0,0,0,0,0.018477101,0,0,0,0,50.18318394,1,3.304037094,301.4668884,327.9806213,46.86375427,0
P169,2023,678697.2035,3813793.56,8.4016,93.8878,3.0625,2.1166,85.5263,20.1084,0.6901,0.457069233,0,0,0.79915899,0.040476834,0.003780718,144,1.6585567,0,35.07738894,3,3.735407114,301.5037231,379.0031433,41.69807053,0
P170,2023,758737.2035,3811723.56,0,0,0,0,0,0,0,0,0,0,0.567126334,0.031706904,0.227987846,327,29.1997757,0.954781654,46.99828819,3,3.282084703,302.0753174,322.6897583,43.34007263,0
P171,2023,762187.2035,3802753.56,0,0,0,0,0,0,0,0,0,0,0.730799437,0.047865338,0.377739225,323,6.777599812,0.299981343,50.19536996,3,3.234368563,302.197937,327.6488342,41.63061523,0
P172,2023,738037.2035,3824143.56,4.2008,10.0819,1.6,1.15,40,92.4782,0.0535,0,0,0.009451796,0.691964865,0.033042898,0.148688617,916,13.84139633,0.793060424,40.45611088,4,3.345251799,301.5270081,334.6885681,43.612854,0
P173,2023,697327.2035,3835873.56,2.1004,3.7807,1.0652,1.0652,99.7024,96.5955,0.0249,0.996219282,0,0,0.922180831,0.062581398,0,5,0.394787431,0,30.95395619,2,3.444864988,299.4556885,346.5587463,39.33580017,0
P174,2023,711817.2035,3857263.56,0,0,0,0,0,0,0,0,0,0,0.637462378,0.068006439,0.150486538,844,43.57958603,1.630271338,42.16669745,3,3.495675087,303.0131226,330.5456543,37.12427139,0
P175,2023,686287.2035,3810343.56,0,0,0,0,0,0,0,0,0,0,0.662808776,0.016500051,0.005671078,132,1.938134074,40,38.62181931,2,3.617175579,301.9692383,374.1487732,38.19423294,0
P176,2023,773917.2035,3845533.56,0,0,0,0,0,0,0,0,0,0,0.495978862,0.050960611,0.931452082,1268,54.58923721,0.163686833,43.50700445,4,3.489026308,302.4931946,333.4269714,39.79238892,0
P177,2023,697327.2035,3828973.56,10.502,88.2168,3,2.5095,87.6106,21.775,0.6841,0.529152688,0.040466133,0,0.813696265,0.073593975,0,43,0.689718485,0,33.59092935,2,3.430127621,299.9711304,354.1611023,38.54547501,0
P179,2023,770467.2035,3864163.56,6.3012,6.9313,1.5,1,0,95.0435,0.035,0,0,0.005152101,0.729147553,0.065849594,0.393045289,136,1.301215529,0.29279582,42.7505852,4,3.600576878,303.1781006,332.8215027,34.88706207,0
P180,2023,729067.2035,3826213.56,0,0,0,0,0,0,0,0,0,0,0.618893027,0.021976093,0.447379913,1233,8.157691002,1.068262062,43.31956318,3,3.34502387,301.0566101,338.5447388,43.2297287,0
P181,2023,738727.2035,3851743.56,0,0,0,0,0,0,0,0,0,0,0.404458225,0.067424004,0.985813347,7158,92.81092834,0,44.24667433,4,3.51359868,302.4199829,333.4884033,38.45682144,0
P182,2023,690427.2035,3802753.56,2.1004,19.5337,1.7778,1.7778,74.0741,81.9288,0.1485,0.033507488,0.000477069,0,0.699996531,0.060710589,0.018593333,164,2.609019041,1.081839389,40.32845366,3,3.52462244,301.5838623,367.0830383,36.3879509,0
P183,2023,716647.2035,3825523.56,8.4016,17.6434,2.5,1.2963,25,87.9674,0.0862,0,0.015975279,0,0.544703543,0.072182403,0.219497798,1469,87.51287079,1.089776368,40.5878957,5,3.291649342,300.3205566,347.8505249,43.01153946,0
P184,2023,709057.2035,3828283.56,0,0,0,0,0,0,0,0,0,0,0.724361956,0.024029695,0.047258979,395,6.817493439,2.727272728,41.11253141,2,3.283023119,300.6138611,345.7281799,40.84326935,0
P185,2023,670417.2035,3834493.56,0,0,0,0,0,0,0,0,0,0,0.735429943,0.025838289,0.073593033,636,3.519185066,1.188149768,44.54437758,2,3.563027859,302.6578064,361.7930298,44.60387802,0
P186,2023,701467.2035,3857263.56,0,0,0,0,0,0,0,0,0,0,0.683808625,0.084985482,0.306482215,715,4.380374432,0,39.60876632,3,3.486650467,302.8034668,324.870636,38.25641632,0
P187,2023,693877.2035,3835183.56,4.2008,54.1903,1.8864,1.7645,95.657,57.4603,0.3458,0.827009497,0.05836944,0,0.876147985,0.087928852,0.010966819,50,0.653233647,0,32.13815677,3,3.482285023,299.7134705,346.2212524,39.96328735,0
P188,2023,747007.2035,3846913.56,0,0,0,0,0,0,0,0,0,0,0.384365201,0.050589956,1,6960,89.8421936,0,46.35246014,4,3.494266272,302.2391968,340.4475403,39.00756454,0
P189,2023,686977.2035,3825523.56,2.1004,85.6963,2.275,2.275,93.0137,30.5791,0.5854,0.481786724,0.248025054,0,0.783613682,0.076094876,0,50,0.650805831,0,34.83935749,2,3.618148327,300.291687,361.895752,41.32866287,0
P190,2023,767017.2035,3847603.56,2.1004,31.506,1.6667,1.6667,92.5926,50.7126,0.4983,0,0,0.203955848,0.566721261,0.054677592,0.532621609,568,55.68848419,0.12323342,38.40487013,6,3.518110752,302.540802,340.4627686,38.96439743,0
P191,2023,774607.2035,3869683.56,0,0,0,0,0,0,0,0,0,0,0.687018871,0.04937739,0.274867444,25,0.682555556,0.421333882,42.65401518,3,3.603161097,303.3627625,328.6272583,33.66553497,0
P192,2023,744247.2035,3845533.56,0,0,0,0,0,0,0,0,0,0,0.413704067,0.045098619,1,3956,86.78838348,0,44.95407006,4,3.483770847,302.1159058,338.3670654,39.51236725,0
P193,2023,779437.2035,3828973.56,0,0,0,0,0,0,0,0,0,0,0.709364474,0.035502873,0.013691665,122,0.650805831,14.14130165,48.16393062,2,3.353698969,301.7095337,328.9159546,45.43146133,0
P194,2023,693187.2035,3844843.56,6.3012,15.1229,2,1.2083,40,89.0984,0.0784,0.013232514,0.001890359,0,0.610508382,0.103771353,0.06850683,444,9.359607697,0,40.22107395,3,3.455394983,301.2009277,347.1587219,39.60705566,0
P195,2023,701467.2035,3826903.56,14.7028,119.0926,4.44,2.0993,67.7903,24.6909,0.5891,0.033984557,0.234736952,0,0.75518024,0.093394227,0.009451796,108,1.085416436,0,38.29718491,2,3.346971035,300.3634338,351.2115173,39.21393204,0
P196,2023,789097.2035,3866923.56,0,0,0,0,0,0,0,0,0,0,0.801996827,0.030547593,0,27,9.571155548,0,44.09003309,2,3.466788769,302.9761353,319.3493042,35.70219803,0
P197,2023,758047.2035,3851743.56,0,0,0,0,0,0,0,0,0,0,0.575405002,0.080677919,0.43021962,1000,85.45231628,0,39.61119786,4,3.5339849,302.5756226,342.6411438,37.94632339,0
P198,2023,750457.2035,3818623.56,0,0,0,0,0,0,0,0,0,0,0.639612019,0.032510883,0.062280119,258,9.367360115,2.956379278,43.50224682,2,3.318118095,302.0148926,327.9623718,43.68822098,0
P199,2023,708367.2035,3819313.56,0,0,0,0,0,0,0,0,0,0,0.712367415,0.05500736,0.051331218,268,2.650016785,0,40.86273286,2,3.23675704,300.6282349,345.3285217,40.61554337,0
P200,2023,682837.2035,3853813.56,0,0,0,0,0,0,0,0,0,0,0.696437538,0.150841861,0.01219456,194,30.14020157,0,39.60277461,3,3.465672016,302.5593872,332.0211792,42.19903564,0
P201,2023,683527.2035,3820693.56,2.1004,0,1,1,100,0,0,1,0,0,0.935949087,0.07457468,0,8,18.82769394,0,29.18127943,4,3.666889429,300.9837341,368.9246216,41.44235229,0
P202,2023,694567.2035,3806203.56,0,0,0,0,0,0,0,0,0,0,0.64142555,0.043816858,0.541128268,1198,4.245651722,0.070112251,44.36652598,3,3.471879482,301.230896,360.7622986,36.36661148,0
P203,2023,770467.2035,3831043.56,0,0,0,0,0,0,0,0,0,0,0.692092597,0.03248201,0.234968647,267,1.645262361,4.663251703,47.64785542,3,3.401391983,301.8806458,331.3537903,43.79334641,0
P204,2023,678697.7063,3824882.986,0,0,0,0,0,0,0,0.351662711,0.183986269,0,0,0.058824991,0.015445379,23,1.22741437,0,35.51236772,2,3.715854645,300.8777771,365.5571899,43.83706665,0
P206,2023,693877.2035,3824833.56,2.1004,93.2577,2.6512,2.6512,91.9042,47.5103,0.3872,0.348468954,0.520881474,0,0.854817927,0.106803044,0,16,0.746730924,0,35.1739097,2,3.492012978,300.2527466,360.6192932,39.02198029,0
P207,2023,680077.2035,3815863.56,2.1004,138.6263,3.725,3.725,85.1093,22.5714,0.5836,0.493843714,0.23201837,0,0.887940407,0.127232385,0,23,7.230312824,0,33.48731674,3,3.715608597,301.4306335,376.0796814,41.61606216,0
P208,2023,789097.2035,3861403.56,6.3012,22.6843,2.5,1.4667,45.4545,82.9627,0.129,0,0,0.026452361,0.667580426,0.035800665,0.339310512,505,3.115227461,0.140523944,42.8684442,4,3.442438364,302.9075317,320.5727844,36.49287796,0
P209,2023,680077.2035,3811033.56,6.3012,37.8072,2.05,1.359,87.5,51.2355,0.4679,0,0.177987115,0,0.574643254,0.022906821,0.029435249,162,1.790282369,2.947407906,42.58667384,3,3.698937654,301.7648315,376.1471252,40.51607132,0
P210,2023,760807.2035,3822763.56,0,0,0,0,0,0,0,0,0,0,0.661491811,0.022281457,0.081435156,596,27.3670578,0,49.31584015,3,3.34381032,301.7532959,327.7979126,43.92511749,0
P211,2023,703537.2035,3826903.56,27.3052,45.3686,3.5833,1.1935,38,70.2965,0.2231,0,0.05328039,0,0.701195121,0.092642446,0,209,2.108742476,0,42.7404075,2,3.307185888,300.4781189,348.4896851,39.67625809,0
P212,2023,772537.2035,3858643.56,8.4016,9.4518,1.8,1,20,92.7494,0.0535,0,0,0.009367981,0.651801109,0.037844437,0.161619595,200,4.657853603,2.798679989,41.99441851,3,3.566180944,303.0221558,332.8641052,36.09720993,0
P213,2023,668347.2035,3806893.56,0,0,0,0,0,0,0,0,0,0,0.695715487,0.011865889,0.228310965,712,0.812022805,1.045510184,43.3607686,3,3.722521544,301.0839844,359.0114441,42.6974411,0
P214,2023,746317.2035,3822073.56,2.1004,3.7807,1,1,100,96.5955,0.0249,0,0,0.003780718,0.700432658,0.040592547,0.225805146,269,3.946892023,0.1688463,42.93233353,4,3.336480618,301.7838135,331.4785767,43.68505478,0
P215,2023,769777.2035,3856573.56,0,0,0,0,0,0,0,0,0,0,0.741672873,0.039634869,0.154914314,233,27.35457993,0.612583304,45.99404826,3,3.568497658,302.9286194,334.2765808,36.61968613,0
P216,2023,777367.2035,3851053.56,0,0,0,0,0,0,0,0,0,0,0.575755179,0.044940571,0.493554792,546,42.12944031,0.47042131,40.05791008,3,3.507023096,302.7465515,328.058136,38.13087463,0
P217,2023,723547.2035,3840703.56,0,0,0,0,0,0,0,0,0,0,0.54559046,0.030754699,0.613904353,909,10.24216175,0.458266286,44.36863833,3,3.431612015,302.1298828,333.2869263,39.38118744,0
P218,2023,769087.2035,3845533.56,0,0,0,0,0,0,0,0,0,0,0.519577742,0.050086141,0.688660051,795,50.20347595,0.474970721,42.64720705,3,3.506144762,302.4707031,339.3796692,39.64759445,0
P219,2023,766327.2035,3860713.56,0,0,0,0,0,0,0,0,0,0,0.707670391,0.064786524,0.278774458,462,7.220261574,0,41.8159426,3,3.589324713,303.0098267,332.1513672,35.82089233,0
P220,2023,770467.2035,3861403.56,4.2008,8.1916,1.4,1,71.4286,92.1663,0.0621,0,0,0.011342155,0.729660332,0.038915682,0.14582702,147,3.49770236,0.532321968,41.75081059,3,3.588675976,303.1044922,332.9058533,35.4519577,0
P221,2023,703537.2035,3817933.56,2.1004,17.6434,1.75,1.75,70,84.6187,0.1222,0.026465028,0,0,0.699869096,0.018458713,0.059453539,337,1.806218863,1.358191758,39.96257299,3,3.286586523,300.6395569,349.5228271,38.84403229,0
P222,2023,784957.2035,3832423.56,0,0,0,0,0,0,0,0,0,0,0.689422131,0.045480464,0.121783995,170,0.594413161,2.246150692,44.54218585,2,3.334522724,301.8440552,332.0710449,44.63294983,0
P223,2023,693187.2035,3802753.56,6.3012,26.465,2.0714,1.7009,80.2632,68.3972,0.291,0.058591645,0.03317406,0,0.79835403,0.06822611,0.004084906,135,1.358142376,0,38.19046084,2,3.487454176,301.3512878,362.2593994,36.32352066,0
P224,2023,715957.2035,3813103.56,6.3012,29.6156,2.2727,1.6838,65.8537,75.5348,0.196,0.04771813,0,0,0.720940351,0.080347983,0.01379865,448,1.449907184,13.95515694,38.90758464,3,3.254715204,300.8752441,342.7181396,43.01234055,0
P225,2023,758786.7669,3802800.01,0,0,0,0,0,0,0,0,0,0,0,0.038145356,0.132830066,525,5.094446659,3.253668488,48.79391619,2,3.237373352,302.2693787,330.3942261,41.58839417,0
P226,2023,737347.2035,3846913.56,0,0,0,0,0,0,0,0,0,0,0.413870871,0.044136326,1,8159,88.76810455,0,43.93898342,4,3.484958172,302.2695618,334.7319641,38.97638321,0
P227,2023,786337.2035,3852433.56,0,0,0,0,0,0,0,0,0,0,0.585849345,0.041556414,0.237052984,382,5.465514183,0.49019196,39.46711699,3,3.432368994,302.7450867,325.2596741,38.04447174,0
P228,2023,747007.2035,3800683.56,0,0,0,0,0,0,0,0,0,0,0.788726687,0.047061093,0.187651868,333,1.956871748,2.115403362,45.6479911,3,3.228448868,302.2598877,339.2055359,42.26267624,0
P229,2023,729067.2035,3854503.56,0,0,0,0,0,0,0,0,0,0,0.51614064,0.046134771,0.862593906,2828,76.34286499,1.100155235,45.92796121,4,3.514261723,302.7533569,332.1747131,37.55445099,0
P230,2023,731827.2035,3853813.56,0,0,0,0,0,0,0,0,0,0,0.47653079,0.049053205,0.960719701,3655,83.43018341,0.158660675,45.12124761,4,3.514820576,302.6403198,331.1159973,37.90756226,0
P231,2023,735967.2035,3860023.56,0,0,0,0,0,0,0,0,0,0,0.642567277,0.043137603,0.66954273,1034,81.81604004,0.056627049,41.64301697,4,3.55401969,302.6922302,328.6722717,37.79144669,0
P232,2023,671797.2035,3832423.56,0,0,0,0,0,0,0,0,0,0,0.635169923,0.052054702,0.369879672,787,2.359792471,0,40.79442881,3,3.602543831,302.5335388,363.6749878,44.53735733,0
P233,2023,724927.2035,3820003.56,0,0,0,0,0,0,0,0,0,0,0.696766138,0.038663804,0.215352246,1015,7.659286499,0.177114444,43.81793657,3,3.303640366,301.1455688,343.6010742,43.73491287,0
P234,2023,710437.2035,3848983.56,0,0,0,0,0,0,0,0,0,0,0.677535117,0.024168218,0.360892803,380,4.801237583,0.789760725,44.219905,3,3.452973127,302.7010498,329.4285278,37.48955536,0
P235,2023,768397.2035,3842773.56,0,0,0,0,0,0,0,0,0,0,0.547990024,0.044208829,0.638428198,795,27.27856636,6.755650233,45.56797615,3,3.487033844,302.3421631,340.2587891,40.49771118,0
P236,2023,741487.2035,3844843.56,0,0,0,0,0,0,0,0,0,0,0.396498352,0.047365688,1,8611,92.069664,0,45.13594808,4,3.477375746,302.0571594,336.8913879,39.7276001,0
