LID,Year,lon,lat,PD,ED,LSI,AWMSI,AI,CONTAG,SHDI,FP,GP,WP,FVC,ECV,BP,POP,GDP,UEI,Temperature,Coupling Coordination Level
P5339,2023,751837.2035,3849673.56,6.3012,10.0819,1.6,1,57.1429,91.678,0.0621,0.001890359,0,0.009451796,0.485516369,0.059395083,0.927188224,4214,86.55819702,-0.081221149,41.82849098,6
P10,2023,741487.2035,3833113.56,4.2008,27.7253,2,1.537,74.4186,75.4855,0.2016,0,0,0.051039698,0.603845596,0.036761168,0.354164021,635,9.791787148,2.089930166,38.63749242,4
P21,2023,702847.2035,3864163.56,6.3012,50.4096,2.4762,1.5674,84.264,44.6844,0.5087,0,0,0.217965049,0.563885868,0.064556488,0.477758798,56,3.240413427,2.638945938,35.65350267,5
P29,2023,775987.2035,3870373.56,2.1004,22.0542,1.1556,1.1556,99.2639,75.0027,0.2231,0,0,0.93770245,0.417639464,0.051024739,0.058183403,28,0.812536359,-15.29520501,24.03475681,3
P40,2023,741487.2035,3866923.56,2.1004,59.8614,1.8462,1.8462,95.2924,34.0406,0.6113,0,0,0.700575998,0.587005258,0.049609069,0.088202181,98,49.13511276,42.87178161,23.98415757,5
P44,2023,722167.2035,3812413.56,2.1004,1.8904,1,1,0,98.2058,0.0137,0,0,0.001371382,0.623171449,0.057466092,0.624304891,1129,3.988409042,0.401834021,42.13972061,4
P70,2023,686977.2035,3853813.56,2.1004,23.9445,1.3636,1.3636,96.3303,50.3279,0.5354,0,0,0.231424827,0.584797084,0.046481153,0.256501615,598,41.93602753,9.161050408,37.80052298,5
P79,2023,784267.2035,3842083.56,4.2008,6.3012,1.25,1,50,95.0453,0.035,0,0,0.005671078,0.652556121,0.054463216,0.043478261,269,1.469485044,-1.6,41.50930671,3
P103,2023,709057.2035,3852433.56,2.1004,7.5614,1.1667,1.1667,87.5,91.6517,0.0704,0,0,0.012278375,0.552016497,0.026205883,0.803914733,2236,68.49982452,0.094502128,42.97164242,6
P128,2023,729757.2035,3857953.56,2.1004,1.8904,1,1,100,97.221,0.0249,0,0,0.003219834,0.636677206,0.05691635,0.239858419,1087,82.10627747,0,42.64673896,5
P133,2023,722167.2035,3872443.56,2.1004,18.2735,1.4737,1.4737,94.1935,58.96,0.447,0,0,0.163743567,0.623908341,0.050807646,0.286507191,58,0.654432535,-2.149681099,39.01744792,4
P141,2023,761497.2035,3846913.56,4.2008,39.6975,3.2,2.9495,35.2941,75.842,0.173,0,0,0.043144833,0.642462194,0.039620351,0.215532591,407,56.37543106,2.465794521,41.90224239,5
P143,2023,664897.2035,3806203.56,2.1004,51.0397,1.7778,1.7778,93.4985,34.5185,0.6348,0,0,0.326870577,0.697782636,0.009019466,0.052959297,127,1.031622529,-0.689287515,35.68200274,3
P162,2023,782197.2035,3860713.56,2.1004,6.9313,1.1667,1.1667,90,91.1931,0.0784,0,0,0.013565942,0.649488389,0.037334251,0.168112824,269,5.160722256,0,39.74728197,4
P172,2023,738037.2035,3824143.56,4.2008,10.0819,1.6,1.15,40,92.4782,0.0535,0,0,0.009451796,0.691964865,0.033042898,0.148688617,916,13.84139633,0.793060424,40.45611088,4
P179,2023,770467.2035,3864163.56,6.3012,6.9313,1.5,1,0,95.0435,0.035,0,0,0.005152101,0.729147553,0.065849594,0.393045289,136,1.301215529,0.29279582,42.7505852,4
P190,2023,767017.2035,3847603.56,2.1004,31.506,1.6667,1.6667,92.5926,50.7126,0.4983,0,0,0.203955848,0.566721261,0.054677592,0.532621609,568,55.68848419,0.12323342,38.40487013,6
P208,2023,789097.2035,3861403.56,6.3012,22.6843,2.5,1.4667,45.4545,82.9627,0.129,0,0,0.026452361,0.667580426,0.035800665,0.339310512,505,3.115227461,0.140523944,42.8684442,4
P212,2023,772537.2035,3858643.56,8.4016,9.4518,1.8,1,20,92.7494,0.0535,0,0,0.009367981,0.651801109,0.037844437,0.161619595,200,4.657853603,2.798679989,41.99441851,3
P984,2023,791084.9893,3868783.854,0,0,0,0,0,0,0,0,0.005641644,0.086267533,0.427189767,0.030583483,0.661395348,0,1.678156853,14.05481928,39.51044922,3
P214,2023,746317.2035,3822073.56,2.1004,3.7807,1,1,100,96.5955,0.0249,0,0,0.003780718,0.700432658,0.040592547,0.225805146,269,3.946892023,0.1688463,42.93233353,4
P220,2023,770467.2035,3861403.56,4.2008,8.1916,1.4,1,71.4286,92.1663,0.0621,0,0,0.011342155,0.729660332,0.038915682,0.14582702,147,3.49770236,0.532321968,41.75081059,3
P240,2023,787717.2035,3861403.56,4.2008,16.3831,1.8571,1.35,53.8462,87.4136,0.0937,0,0,0.018903592,0.793126464,0.031223338,0.129085557,195,2.023096561,0,42.4977331,3
P243,2023,780817.2035,3860023.56,25.2048,37.8072,3.2,1,31.25,76.8036,0.167,0,0,0.039262381,0.618932664,0.030894948,0.564723417,79,4.98866415,1.326657836,36.68397311,4
P274,2023,766327.2035,3858643.56,6.3012,11.9723,1.6667,1.1429,50,90.5169,0.0704,0,0,0.015308422,0.691574156,0.041424549,0.033363847,181,11.69599724,0,41.2964582,3
P275,2023,780127.2035,3862783.56,4.2008,3.7807,1.3333,1,0,96.7501,0.0249,0,0,0.003607837,0.561249077,0.031933265,0.570358657,430,16.01876259,0.756065842,40.50454643,4
P286,2023,738037.2035,3857263.56,6.3012,27.7253,2.3,1.5624,59.375,78.482,0.167,0,0,0.040604522,0.517252982,0.046499747,0.767151574,1372,91.84856415,0.445656889,41.06385333,6
P289,2023,782887.2035,3842773.56,4.2008,16.3831,1.625,1.2925,75,84.9287,0.1222,0,0,0.026465028,0.633816421,0.045974171,0.094577784,126,1.50086236,0.212871951,40.64801868,3
P294,2023,769777.2035,3846913.56,2.1004,32.7662,1.5,1.5,94.2529,52.0823,0.4765,0,0,0.183364839,0.664793253,0.038098055,0.356940216,348,62.24584961,0.214108263,38.42290377,6
P299,2023,789097.2035,3860023.56,10.502,13.2325,2.2,1,14.2857,91.1249,0.0621,0,0,0.011342155,0.583585143,0.036881763,0.320610387,147,2.728683949,8.883391359,39.47183008,4
P300,2023,740797.2035,3866233.56,4.2008,6.3012,1.25,1,50,95.0453,0.035,0,0,0.005671078,0.712795258,0.039191465,0.086998429,150,60.94241333,0,37.99633939,5
P306,2023,752527.2035,3860713.56,6.3012,42.8481,2.4375,1.7915,76.5306,60.1971,0.3418,0,0,0.109186932,0.531841218,0.039814994,0.449935542,925,68.02168274,0.206187243,39.83315267,5
P325,2023,718027.2035,3844153.56,2.1004,2.5205,1,1,0,97.9788,0.0137,0,0,0.001890359,0.705506444,0.05106947,0.154533395,318,3.579045534,0,37.7653609,3
P326,2023,776677.2035,3851053.56,4.2008,16.3831,1.5455,1.1154,85.3659,78.8889,0.196,0,0,0.051869946,0.568772852,0.042959238,0.419992151,420,46.08052444,1.686132599,38.5628545,5
P327,2023,704917.2035,3866233.56,2.1004,21.4241,1.3571,1.3571,97.2527,41.9156,0.6592,0,0,0.353829054,0.348275214,0.087538038,0.27754855,0,1.146313906,-8.526282205,32.38104485,4
P347,2023,750457.2035,3855193.56,6.3012,24.5747,1.5,1.1384,95,49.9172,0.5377,0,0,0.225588524,0.450922221,0.043215836,0.735191002,1249,90.19683838,0.313384626,39.73415543,6
P370,2023,776677.2035,3867613.56,2.1004,2.5205,1,1,0,97.9788,0.0137,0,0,0.001890359,0.686419606,0.037665715,0.024878857,170,1.770596623,0,44.58853011,2
P382,2023,763567.2035,3851743.56,6.3012,38.4373,2.3571,1.3985,75,65.4743,0.291,0,0,0.083634954,0.51521045,0.07418999,0.566042389,557,72.11662292,2.589763199,40.1827561,6
P400,2023,744247.2035,3864853.56,2.1004,18.9036,1.1935,1.1935,98.6395,40.8005,0.6873,0,0,0.435619501,0.539282739,0.025711096,0.098390921,396,76.32800293,0,34.80802557,6
P423,2023,742177.2035,3865543.56,4.2008,3.7807,1.3333,1,0,96.7501,0.0249,0,0,0.003261741,0.604281425,0.060588435,0.151401615,735,70.73169708,0.512219939,38.21280899,5
P425,2023,743557.2035,3849673.56,2.1004,6.3012,1.25,1.25,75,94.1854,0.0445,0,0,0.007561437,0.42597428,0.069012874,0.950391511,22824,95.33621979,0,45.45457709,6
P432,2023,704227.2035,3865543.56,4.2008,34.6566,1.5111,1.3988,97.5764,71.6565,0.2283,0,0,0.940808741,0.527162492,0.073055533,0.02036404,7,1.875747323,-18.95153342,22.90674342,3
P472,2023,755287.2035,3862093.56,4.2008,5.6711,1.25,1,50,95.2273,0.035,0,0,0.005152101,0.513058782,0.030975451,0.574512879,1077,40.78222275,10.50721776,43.18077483,5
P481,2023,771157.2035,3861403.56,33.6064,56.0807,4.2727,1.0583,26.5306,69.2786,0.2178,0,0,0.058833842,0.647386909,0.032405875,0.075382672,112,4.043515682,2.737740472,36.75954248,3
P482,2023,678007.2035,3844843.56,2.1004,7.5614,1.25,1.25,91.6667,86.4847,0.1356,0,0,0.026303469,0.624619603,0.152197983,0.116337196,248,28.36498261,12.16402079,39.67008589,4
P498,2023,788403.4492,3840706.851,4.2571,25.5428,2.2,1.6837,62.5,78.7988,0.1687,0,0,0.040723594,0.603140414,0.061965777,0.187998324,298,0.650805831,4.276463785,41.04464221,4
P531,2023,733207.2035,3817243.56,2.1004,47.8891,1.8077,1.8077,93,36.7165,0.6176,0,0,0.307305712,0.715034723,0.036853425,0.191940241,381,4.560293198,-5.810674149,35.35757025,4
P532,2023,742177.2035,3866923.56,10.502,135.4757,4.5938,3.6962,75.8403,12.7522,0.6924,0,0,0.478845743,0.521571219,0.044184262,0.518309759,30,49.06176376,5.560512165,22.26099429,6
P543,2023,748387.2035,3810343.56,2.1004,2.5205,1,1,0,97.9788,0.0137,0,0,0.001890359,0.623303294,0.069530793,0.575594085,1337,68.43766785,1.387056016,43.43880649,5
P551,2023,691807.2035,3857263.56,18.9036,91.9975,4.5882,2.7054,46.9565,48.7371,0.3763,0,0,0.121817474,0.470199466,0.072938455,0.485801542,71,2.245713234,15.43142512,41.74991174,4
P556,2023,689047.2035,3858643.56,2.1004,11.9723,1.2857,1.2857,95.2381,71.7252,0.3086,0,0,0.102677129,0.515673518,0.092891318,0.149899259,40,2.125064611,-1.068069575,30.69237935,4
P565,2023,772537.2035,3846913.56,2.1004,37.8072,1.7,1.7,92.1348,50.1939,0.4821,0,0,0.187145558,0.621037841,0.038793557,0.28756205,500,73.93300629,0.925130507,38.16677412,6
P566,2023,738037.2035,3866923.56,10.502,46.6289,2.5294,1.38,78.5124,55.548,0.3872,0,0,0.133553896,0.687090516,0.035167837,0.146775088,411,53.97996521,-0.979863542,36.70686539,5
P577,2023,777367.2035,3870373.56,2.1004,23.9445,1.3103,1.3103,97.6501,40.2996,0.6685,0,0,0.371663619,0.660611987,0.053982011,0.215590012,48,0.826028466,0.095569006,35.00809397,4
P653,2023,739417.2035,3820693.56,2.1004,3.7807,1,1,100,96.5955,0.0249,0,0,0.003780718,0.70469594,0.039717865,0.505362989,732,6.948853493,0.919258054,43.1919142,5
P657,2023,749077.2035,3860713.56,2.1004,3.7807,1,1,100,96.5955,0.0249,0,0,0.003780718,0.516096056,0.050227578,0.735725052,3767,72.97557831,4.158926193,44.34377365,6
P696,2023,780817.2035,3846913.56,2.1004,18.2735,2,2,60,84.4832,0.1222,0,0,0.02503382,0.567931175,0.066370477,0.485107471,511,2.867581606,0.1179646,40.90342548,4
P705,2023,677317.2035,3844843.56,2.1004,41.5879,2.1176,2.1176,83.4783,57.6672,0.3763,0,0,0.128705983,0.620819807,0.082524121,0.317472343,343,24.89508057,0,38.98450561,5
P708,2023,760117.0933,3863473.445,2.1004,12.6024,1.4286,1.4286,92.5,72.117,0.2999,0,0,0.078918149,0.573501825,0.027955859,0.579496558,116,4.874279022,0.24761089,40.61471754,5
P709,2023,777367.2035,3862783.56,8.4016,35.9168,2.2308,1.5987,74.6032,68.8072,0.2584,0,0,0.071356579,0.659098327,0.033739804,0.184645322,68,4.13639164,1.538669439,35.77675486,4
P720,2023,726307.2035,3855193.56,2.1004,10.0819,1.75,1.75,75,85.5745,0.1356,0,0,0.026356211,0.552766979,0.037168368,0.72356291,1177,57.89403534,9.265159298,42.15367095,5
P722,2023,760117.2035,3812413.56,2.1004,3.7807,1,1,100,96.5955,0.0249,0,0,0.003780718,0.535107493,0.038236424,0.809430322,717,10.54260731,1.49439717,44.39675344,5
P723,2023,744937.2035,3865543.56,4.2008,28.3554,1.68,1.1738,93.9068,43.9139,0.5997,0,0,0.281353064,0.50063324,0.049825497,0.510689509,339,61.59424591,0.216484453,34.59852176,6
P724,2023,738037.2035,3810343.56,2.1004,2.5205,1,1,0,97.9788,0.0137,0,0,0.001890359,0.797404408,0.039368605,0.242908265,387,20.30829048,7.778219194,45.55157032,4
P738,2023,775987.2035,3864163.56,4.2008,7.5614,1.4,1,71.4286,92.3445,0.0621,0,0,0.011342155,0.668964624,0.037578021,0.250563532,98,3.421943903,0.076450549,37.45172852,4
P745,2023,773917.2035,3862783.56,12.6024,21.4241,2.25,1.2143,50,83.803,0.1222,0,0,0.027980052,0.652979732,0.043674783,0.188558028,126,3.161100388,1.320151728,41.7076487,4
P747,2023,779437.2035,3862093.56,12.6024,25.8349,2.75,1.2056,36.3636,82.3816,0.129,0,0,0.027794503,0.523995519,0.04180216,0.563752704,266,10.76416206,2.403979964,38.60194977,4
P749,2023,733897.2035,3870373.56,2.1004,18.2735,1.5,1.5,94.0476,57.377,0.4679,0,0,0.168619708,0.6789096,0.030357199,0.646869695,94,4.730297089,-1.587561691,41.10418984,5
P755,2023,774607.2035,3862093.56,14.7028,34.0265,3,1.2957,37.931,78.4656,0.1547,0,0,0.035916824,0.636461616,0.041617373,0.203202819,217,4.084456444,-0.184341497,41.05438452,4
P760,2023,741487.2035,3866233.56,6.3012,23.9445,2,1.2652,76.9231,74.1607,0.2283,0,0,0.059632004,0.717768312,0.03760686,0.214935822,218,57.3861618,-1.23834669,37.16865935,5
P786,2023,729757.2035,3857263.56,4.2008,5.6711,1.25,1,50,95.2273,0.035,0,0,0.005671078,0.560209513,0.049048469,0.729657543,1402,85.51844788,1.023536418,42.28159262,5
P798,2023,707677.2035,3865543.56,4.2008,6.3012,1.25,1,50,95.0453,0.035,0,0,0.005671078,0.674411178,0.045180911,0.207665906,208,1.638575315,0.183730205,34.35522294,4
P805,2023,689737.2035,3857953.56,4.2008,56.7108,1.9412,1.7528,94.0075,28.5657,0.6904,0,0,0.520453444,0.296804696,0.019622019,0.473398409,40,2.184097528,1.644797866,26.88098421,5
P818,2023,672487.2035,3840703.56,2.1004,1.2602,1,1,0,98.4448,0.0137,0,0,0.001717478,0.766193151,0.037465491,0.255774885,1144,32.82405472,0,45.27329328,4
P832,2023,764257.2035,3851743.56,2.1004,29.6156,1.8,1.8,85.8824,65.8511,0.3129,0,0,0.097112843,0.491529047,0.058431518,0.410577204,495,70.81600952,4.269356473,41.57519185,5
P851,2023,738037.2035,3863473.56,8.4016,11.9723,2,1.1333,0,92.3146,0.0535,0,0,0.009928865,0.508903861,0.026199719,0.478187557,1183,83.34719849,0.139135014,42.00081688,5
P854,2023,747697.2035,3862093.56,2.1004,39.0674,2,2,86.4,56.8372,0.3943,0,0,0.134215501,0.579269111,0.039359771,0.55068363,805,71.68238068,0.860911016,40.33638898,6
P881,2023,752527.2035,3855193.56,2.1004,4.4108,1.1667,1.1667,91.6667,91.4508,0.0862,0,0,0.019041982,0.536010563,0.045180765,0.499431169,736,115.3475113,4.663510411,41.71255182,6
P902,2023,690427.2035,3857953.56,8.4016,61.1216,2.5238,1.8629,83.7563,42.2278,0.5087,0,0,0.204576034,0.294918716,0.056097492,0.597787646,43,1.72719717,2.260129848,22.78370802,5
P906,2023,694567.2035,3856573.56,2.1004,7.5614,1.4286,1.4286,76.9231,89.7315,0.0937,0,0,0.024151355,0.698408663,0.082452674,0.364643461,131,4.951467514,0,47.450211,4
P912,2023,705607.2035,3868303.56,2.1004,24.5747,1.1905,1.1905,99.0148,53.4845,0.4903,0,0,0.821248485,0.326820821,0.073850633,0.044789817,14,0.562639236,-18.34490319,23.29756508,3
P924,2023,788406.5748,3837942.937,2.1044,5.0505,1,1,100,94.5448,0.0445,0,0,0.007575747,0.660242796,0.04726397,0.066287783,322,0.621742785,100,42.80215904,3
P948,2023,787027.2035,3868303.56,2.1004,25.2048,1.6667,1.6667,92.6702,52.4731,0.5009,0,0,0.18800644,0.716860592,0.03524096,0.011634689,51,7.144146442,0,39.29485397,3
P952,2023,755287.2035,3804823.56,2.1004,17.0132,1.75,1.75,75,83.645,0.1356,0,0,0.030245747,0.749042571,0.037469204,0.070291742,379,3.029024839,6.473097096,44.79767475,3
P964,2023,747007.2035,3861403.56,2.1004,32.7662,2,2,80.5556,67.5693,0.2819,0,0,0.079293352,0.584721863,0.034931508,0.68744705,1701,79.97454071,0.692857399,39.71178115,6
P998,2023,782887.2035,3868993.56,2.1004,3.7807,1,1,100,94.2378,0.0535,0,0,0.009714076,0.769983232,0.032207958,0.001890359,17,2.395494699,-3.095035623,47.97958484,2
P1006,2023,736657.2035,3818623.56,2.1004,12.6024,1.3333,1.3333,90.3226,82.8491,0.1609,0,0,0.035898906,0.681461632,0.030135888,0.637684085,1380,10.90061951,0.059464543,43.08574315,5
P1007,2023,776677.2035,3835183.56,2.1004,2.5205,1,1,0,97.9788,0.0137,0,0,0.001890359,0.606025755,0.047525243,0.426297093,259,0.680688977,1.124063011,43.90543283,4
P1020,2023,756667.2035,3856573.56,6.3012,22.6843,1.8182,1.3333,81.6327,75.385,0.2178,0,0,0.057664914,0.490424275,0.047700934,0.716226084,1198,85.92345428,2.599044377,41.07187518,6
P1036,2023,778057.2035,3871063.56,2.1004,51.0397,1.7188,1.7188,95.1883,29.9364,0.6925,0,0,0.471861084,0.631691754,0.013483299,0.251657073,18,0.703412294,0,34.61024299,4
P1050,2023,776677.2035,3850363.56,10.502,59.8614,2.8,1.5787,78.0488,46.3538,0.462,0,0,0.168413835,0.598644912,0.052544894,0.308462986,440,49.19790649,-0.155004867,37.71407002,5
P1092,2023,748387.2035,3856573.56,4.2008,25.8349,1.2632,1.2099,98.494,41.8566,0.6387,0,0,0.673067192,0.542677164,0.041155456,0.25321723,778,92.5475235,12.7038928,31.80802009,6
P1100,2023,735277.2035,3866923.56,4.2008,32.7662,1.7647,1.41,89.2562,59.072,0.3872,0,0,0.12908739,0.744936109,0.047695434,0.244961528,464,35.41508865,-0.15315736,39.88704677,5
P1110,2023,730447.2035,3858643.56,2.1004,2.5205,1,1,100,97.0042,0.0249,0,0,0.004818672,0.656746924,0.040179055,0.627813213,1369,82.43041229,0.01520937,41.3084238,6
P1127,2023,700087.2035,3805513.56,2.1004,2.5205,1,1,100,97.0042,0.0249,0,0,0.004299695,0.628638387,0.079131554,0.572888465,819,9.819215775,0.52317034,41.86527799,5
P1142,2023,717337.2035,3847603.56,4.2008,15.1229,1.625,1.2286,77.2727,84.689,0.129,0,0,0.029309526,0.75070864,0.055588578,0.198814057,451,12.13755226,1.871634252,39.83171869,4
P1143,2023,744937.2035,3860713.56,2.1004,37.1771,1.7368,1.7368,90.7285,53.626,0.4408,0,0,0.161157599,0.483241826,0.036999256,0.736559539,4082,86.27841949,0.116285062,40.6425318,6
P1175,2023,775297.2035,3858643.56,14.7028,20.794,2.5714,1.0909,26.6667,85.9857,0.1011,0,0,0.01923702,0.697858572,0.031648623,0.562031856,111,9.226535797,0.20386331,39.46826241,4
P1180,2023,772537.2035,3862093.56,4.2008,10.0819,1.3333,1,75,90.9495,0.0704,0,0,0.013232514,0.642471075,0.040066268,0.12172942,96,3.431537628,0,43.62948574,3
P1243,2023,737347.2035,3866923.56,2.1004,20.1638,1.6,1.6,81.25,80.2286,0.167,0,0,0.039697543,0.716605961,0.060461549,0.098184276,434,54.36008453,0,38.82136764,5
P1259,2023,787717.2035,3859333.56,4.2008,5.6711,1.5,1,50,94.4029,0.0445,0,0,0.006004506,0.655638158,0.041994149,0.024485603,122,3.150859833,0,44.23831119,3
P1263,2023,778747.2035,3847603.56,4.2008,37.1771,1.7778,1.2917,89.3939,56.227,0.4082,0,0,0.142254007,0.486758322,0.040313216,0.539875965,876,29.16136169,0.070275455,38.94869262,5
P1266,2023,747697.2035,3856573.56,4.2008,65.5325,1.8611,1.7728,94.7635,27.4902,0.6755,0,0,0.607915933,0.583147943,0.035052994,0.077945959,509,94.55926514,25.67020755,31.97902658,6
P1296,2023,735277.2035,3848983.56,4.2008,16.3831,1.875,1.4286,70.8333,83.8013,0.1356,0,0,0.028253654,0.540806115,0.067049623,0.754135194,2996,93.0568924,1.368498587,41.67706108,6
P1304,2023,691117.2035,3856573.56,6.3012,37.8072,2.5385,1.5288,68.254,68.3838,0.2584,0,0,0.07087951,0.622281253,0.120089119,0.295427342,139,3.641185045,11.57478438,39.23625198,4
P1314,2023,781507.2035,3857953.56,2.1004,1.8904,1,1,0,98.2058,0.0137,0,0,0.002367429,0.672427177,0.044614421,0.115156946,176,11.48319912,3.023544469,39.23419455,3
P1341,2023,738037.2035,3856573.56,2.1004,8.8217,1.4,1.4,89.4737,82.2416,0.1846,0,0,0.0386949,0.526079774,0.036377203,0.67606332,1524,96.51876068,0.930651786,41.46250815,6
P1411,2023,729757.2035,3867613.56,2.1004,5.041,1,1,100,95.3548,0.035,0,0,0.005671078,0.80996716,0.070392783,0.27675679,294,20.8085804,0,38.59022658,4
P1420,2023,777367.2035,3847603.56,4.2008,19.5337,1.9,1.2821,77.5,78.4452,0.1904,0,0,0.048087395,0.340892732,0.053591531,0.91711755,1400,65.07713318,-0.372254853,43.73302767,6
P1422,2023,751837.2035,3861403.56,2.1004,49.7795,2.1429,2.1429,87.4346,45.5245,0.5009,0,0,0.199387277,0.62336874,0.03658087,0.412422237,1016,59.22390366,0,38.72559505,6
P1450,2023,752527.2035,3850363.56,4.2008,8.8217,1.6,1.1667,57.1429,92.0134,0.0621,0,0,0.012899086,0.488874853,0.044003381,0.925529559,4669,86.5869751,1.677397916,40.78547475,6
P1452,2023,760117.2035,3860023.56,10.502,16.3831,2.3333,1,33.3333,88.1752,0.0862,0,0,0.017967371,0.492729187,0.037139226,0.228866598,270,21.87121201,16.55625662,36.54064359,4
P1502,2023,738037.2035,3866233.56,2.1004,15.1229,1.5833,1.5833,88.3333,75.1535,0.2486,0,0,0.069620696,0.593837082,0.040642707,0.515962081,550,67.66572571,-0.163691853,38.20858124,6
P1514,2023,778057.2035,3847603.56,2.1004,35.9168,1.7368,1.7368,90.7285,53.9626,0.4408,0,0,0.159249321,0.416254044,0.048766865,0.60983534,904,49.91557312,0.219665288,40.22319339,6
P1518,2023,740107.2035,3859333.56,2.1004,5.041,1,1,100,92.4596,0.0704,0,0,0.011156606,0.522496402,0.041022169,0.597490542,867,92.29899597,0.857880549,41.75658724,6
P1557,2023,722857.2035,3842083.56,2.1004,3.7807,1,1,100,95.7447,0.035,0,0,0.005671078,0.741978526,0.042835845,0.130922161,381,14.01417351,1.373595186,40.15955819,4
P1571,2023,749077.2035,3862093.56,14.7028,74.3541,3.15,1.8081,75.8427,41.7411,0.4821,0,0,0.186149511,0.531461954,0.035037356,0.2615251,857,67.143013,0.145616813,38.07882846,5
P1573,2023,787027.2035,3868993.56,2.1004,19.5337,1.2917,1.2917,97.2441,48.8497,0.5759,0,0,0.28037932,0.441385388,0.032349008,0.398463089,34,4.280126572,823.1478956,26.45558781,5
P1589,2023,779437.2035,3861403.56,2.1004,47.259,1.7692,1.7692,93.2432,37.1349,0.6145,0,0,0.307115593,0.531621516,0.063507263,0.356937371,466,6.612082481,0.432853894,36.14621802,5
P1617,2023,706987.2035,3866923.56,2.1004,5.041,1.25,1.25,50,95.412,0.035,0,0,0.004675031,0.66627413,0.080617674,0.067450138,37,0.748863876,5.0547072,41.63050597,3
P1624,2023,736657.2035,3852433.56,6.3012,22.6843,1.9091,1.1896,75.6098,77.1581,0.196,0,0,0.049668315,0.545596421,0.053341452,0.672079328,1874,90.06038666,0.665598363,38.41519713,6
P1654,2023,761497.2035,3853123.56,4.2008,38.4373,2.8182,2.2523,59.1837,71.8117,0.2178,0,0,0.056191798,0.598109186,0.054061826,0.274730693,289,83.83943176,1.126232593,42.61689507,5
P1655,2023,754597.2035,3857263.56,4.2008,6.3012,1.6,1.1667,57.1429,92.7204,0.0621,0,0,0.011562528,0.496806175,0.032552008,0.430019524,1032,82.83595276,8.308440586,39.33325103,5
